"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.544283689E1,-4.369020462E-5,1.011581421E-1,-1.755081266E-1,2.025736264E-1
1.545080198E1,-2.859815955E-2,8.929157257E-2,-1.822903454E-1,2.049892917E-1
1.545876707E1,2.855360508E-4,8.939933777E-2,-1.865405887E-1,2.068567484E-1
1.546676267E1,-9.224504232E-3,8.950805664E-2,-1.739673764E-1,1.958607457E-1
1.547475828E1,-9.105265141E-3,8.962345123E-2,-1.685263962E-1,1.910926871E-1
1.548272336E1,-8.888542652E-3,8.974552155E-2,-1.677991301E-1,1.904988527E-1
1.549071897E1,-6.327182055E-3,1.066293716E-1,-1.598558426E-1,1.922595811E-1
1.549871458E1,-1.328912377E-2,1.043672562E-1,-1.351850629E-1,1.713012732E-1
1.550667966E1,-1.783683896E-2,1.021089554E-1,-1.391009092E-1,1.734746510E-1
1.551464475E1,-3.246456385E-3,1.142606735E-1,-1.125365645E-1,1.604073544E-1
1.552267087E1,-7.066726685E-4,1.072559357E-1,-1.316291392E-1,1.697956578E-1
1.553066648E1,-7.749319077E-3,1.217937469E-1,-9.132559597E-2,1.524274687E-1
1.553863157E1,-1.706364751E-2,1.052112579E-1,-8.955770731E-2,1.392162340E-1
1.554662717E1,-1.210677624E-2,1.125717163E-1,-1.020920873E-1,1.524524832E-1
1.555462278E1,-1.666808128E-2,1.343050003E-1,-1.051186323E-1,1.713638961E-1
1.556258787E1,2.578049898E-3,1.153268814E-1,-7.961997390E-2,1.401651746E-1
1.557058347E1,-1.380452514E-2,9.905624390E-2,-7.491317391E-2,1.249587452E-1
1.557857908E1,9.182989597E-4,1.187238693E-1,-5.118548870E-2,1.292909690E-1
1.558657468E1,-3.562539816E-3,1.025142670E-1,-3.672698140E-2,1.089529154E-1
1.559457029E1,-9.121596813E-4,1.270294189E-1,-1.756465435E-2,1.282412664E-1
1.560256589E1,9.022682905E-3,1.084890366E-1,8.982121944E-3,1.092335039E-1
1.561053098E1,-9.781390429E-3,1.211032867E-1,6.839424372E-3,1.216900135E-1
1.561855710E1,2.480000257E-3,1.241703033E-1,4.306113720E-2,1.314483784E-1
1.562652219E1,-1.393413544E-2,1.368532181E-1,4.589903355E-2,1.450161533E-1
1.563454832E1,5.550324917E-3,1.208372116E-1,4.876071215E-2,1.304225627E-1
1.564254392E1,1.298210025E-2,1.311750412E-1,7.300692797E-2,1.506832369E-1
1.565050901E1,-3.534764051E-3,1.319646835E-1,7.565179467E-2,1.521524443E-1
1.565853513E1,-1.048648357E-2,1.398677826E-1,1.026531458E-1,1.738120574E-1
1.566653074E1,-3.091096878E-3,1.429853439E-1,1.100596488E-1,1.804646496E-1
1.567452634E1,1.383095980E-2,1.604375839E-1,1.308667064E-1,2.075032738E-1
1.568252195E1,-3.979206085E-4,1.443557739E-1,1.343038678E-1,1.971706792E-1
1.569051755E1,-2.616763115E-3,1.450204849E-1,1.371121109E-1,1.995933853E-1
1.569851316E1,-2.513885498E-3,1.528263092E-1,1.700571179E-1,2.286517522E-1
1.570650876E1,-4.653245211E-3,1.342945099E-1,1.619372070E-1,2.104289122E-1
1.571450437E1,-1.169103384E-2,1.468267441E-1,1.789627671E-1,2.317810283E-1
1.572246946E1,2.864569426E-3,1.425848007E-1,1.859328151E-1,2.343280668E-1
1.573043455E1,-1.745820045E-3,1.598691940E-1,1.660784185E-1,2.305281939E-1
1.573843015E1,-1.334667206E-2,1.292476654E-1,1.958179772E-1,2.350058996E-1
1.574642576E1,1.383394003E-3,1.489086151E-1,1.680986881E-1,2.245726127E-1
1.575445188E1,1.507759094E-3,1.326007843E-1,1.969778836E-1,2.374563706E-1
1.576244749E1,-1.970905066E-2,1.426258087E-1,1.896260381E-1,2.380936839E-1
1.577044309E1,-2.355575562E-4,1.358671188E-1,1.938223839E-1,2.367003294E-1
1.577846921E1,2.462446690E-3,1.386680603E-1,1.977015734E-1,2.414970118E-1
1.578643430E1,-4.509299994E-3,1.462478638E-1,1.966188550E-1,2.450872204E-1
1.579442991E1,2.869099379E-3,1.370010376E-1,2.231546938E-1,2.618693060E-1
1.580245603E1,-8.772492409E-3,1.325426102E-1,2.065004110E-1,2.455339485E-1
1.581042112E1,8.206248283E-3,1.520118713E-1,2.064135671E-1,2.564790678E-1
1.581838621E1,3.457129002E-3,1.475028992E-1,2.082355022E-1,2.552079180E-1
1.582638181E1,1.785233617E-2,1.453647614E-1,2.264702916E-1,2.697005983E-1
1.583440794E1,1.068651676E-3,1.575660706E-1,2.155933380E-1,2.670368814E-1
1.584240354E1,-1.092252135E-2,1.529912949E-1,2.355514169E-1,2.810873668E-1
1.585039915E1,-8.538693190E-3,1.484003067E-1,2.265303731E-1,2.709456961E-1
1.585842527E1,-8.536219597E-3,1.557693481E-1,2.316737771E-1,2.793021587E-1
1.586635984E1,-1.267403364E-3,1.368036270E-1,2.272363901E-1,2.652418060E-1
1.587435544E1,1.062309742E-2,1.489124298E-1,2.317034602E-1,2.756342784E-1
1.588235105E1,-8.543670177E-3,1.490716934E-1,2.196858823E-1,2.656261489E-1
1.589031614E1,-1.091271639E-2,1.540174484E-1,2.387187481E-1,2.843010772E-1
1.589834226E1,-1.316034794E-2,1.421661377E-1,2.427799106E-1,2.816495880E-1
1.590630735E1,-1.298734546E-2,1.327219009E-1,2.421994209E-1,2.764856843E-1
1.591430295E1,-1.286268234E-2,1.447973251E-1,2.340455651E-1,2.755159533E-1
1.592232908E1,-7.562339306E-4,1.305541992E-1,2.261706293E-1,2.611477060E-1
1.593029417E1,-1.020267606E-2,1.354656219E-1,2.302573621E-1,2.673452490E-1
1.593828977E1,-1.241496205E-2,1.284132004E-1,2.224357426E-1,2.571414803E-1
1.594628538E1,-5.014896393E-3,1.237668991E-1,2.243665159E-1,2.562883687E-1
1.595431150E1,-2.612680197E-3,1.143264771E-1,2.119241059E-1,2.408094602E-1
1.596230710E1,1.171353459E-2,1.288070679E-1,2.423483729E-1,2.747020231E-1
1.597027219E1,9.149521589E-3,1.289329529E-1,2.178880274E-1,2.533428755E-1
1.597829832E1,4.200667143E-3,1.314296722E-1,2.218424976E-1,2.578865993E-1
1.598626340E1,-7.284581661E-4,1.291751862E-1,2.191248238E-1,2.543667584E-1
1.599425901E1,-3.196477890E-3,1.292886734E-1,2.231583297E-1,2.579252191E-1
1.600222410E1,1.337635517E-2,1.533269882E-1,2.366113961E-1,2.822641404E-1
1.601018918E1,5.992054939E-3,1.366634369E-1,2.236985862E-1,2.622095673E-1
1.601821531E1,9.536445141E-4,1.343488693E-1,2.249883115E-1,2.620501258E-1
1.602614988E1,8.298754692E-4,1.272745132E-1,2.122111917E-1,2.474531881E-1
1.603414548E1,-1.739680767E-3,1.297578812E-1,2.159684300E-1,2.519573317E-1
1.604214109E1,6.470680237E-4,1.131010056E-1,2.197628617E-1,2.471598097E-1
1.605010618E1,-8.999019861E-3,1.227817535E-1,2.069162130E-1,2.407709712E-1
1.605813230E1,1.953691244E-2,1.132955551E-1,2.106631398E-1,2.399927754E-1
1.606609739E1,2.734094858E-3,1.205959320E-1,2.147273421E-1,2.462898405E-1
1.607406248E1,-4.474222660E-3,1.207056046E-1,1.899332404E-1,2.250877550E-1
1.608205808E1,1.870393753E-4,1.088447571E-1,2.034884095E-1,2.307699047E-1
1.609002317E1,2.165389061E-2,1.137542725E-1,1.884770989E-1,2.212070123E-1
1.609804929E1,-1.181083918E-2,1.138782501E-1,1.829348207E-1,2.158075540E-1
1.610601438E1,7.428854704E-3,1.312246323E-1,1.908918023E-1,2.317644757E-1
1.611400999E1,-9.253859520E-3,1.173944473E-1,2.196309566E-1,2.492084415E-1
1.612197507E1,-4.259258509E-3,1.250791550E-1,2.286113501E-1,2.606263334E-1
1.612994016E1,-6.374359131E-3,1.063814163E-1,2.416783571E-1,2.641326684E-1
1.613796628E1,8.069038391E-3,1.187639236E-1,2.207288742E-1,2.507812091E-1
1.614593137E1,9.679496288E-4,1.167516708E-1,2.232831717E-1,2.519667921E-1
1.615389646E1,-1.318991184E-3,1.242609024E-1,2.513891459E-1,2.804264864E-1
1.616189207E1,-8.349746466E-3,1.126146317E-1,2.291637063E-1,2.554755914E-1
1.616988767E1,3.809034824E-3,1.105203629E-1,2.329256535E-1,2.578441766E-1
1.617791379E1,-8.702278137E-4,1.203479767E-1,2.456520796E-1,2.735495147E-1
1.618584836E1,6.439507008E-3,1.253538132E-1,2.699022889E-1,2.976613702E-1
1.619384397E1,-5.374670029E-3,1.183557510E-1,2.506034374E-1,2.771985818E-1
1.620183958E1,4.261732101E-3,1.208953857E-1,2.619922161E-1,2.885719632E-1
1.620980466E1,-5.261272192E-3,1.162185669E-1,2.585929632E-1,2.835573256E-1
1.621783079E1,-4.155933857E-4,9.954929352E-2,2.668727040E-1,2.848355222E-1
1.622579587E1,1.941770315E-3,1.067981720E-1,2.581709027E-1,2.793954814E-1
1.623382200E1,2.004027367E-3,9.964179993E-2,2.776089907E-1,2.949563631E-1
1.624181760E1,9.208858013E-3,9.726047516E-2,2.705681324E-1,2.876656347E-1
1.624978269E1,2.027988434E-3,9.007644653E-2,2.633692026E-1,2.783544788E-1
1.625780881E1,4.463553429E-3,8.526897430E-2,2.607058287E-1,2.743323721E-1
1.626577390E1,-9.762376547E-3,9.961128235E-2,2.579442859E-1,2.766820670E-1
1.627376951E1,2.297878265E-3,9.237289429E-2,2.715694904E-1,2.868588851E-1
1.628173460E1,4.769384861E-3,9.469318390E-2,2.657907605E-1,2.821954544E-1
1.628973020E1,4.691362381E-3,1.017732620E-1,2.621577978E-1,2.812588073E-1
1.629769529E1,2.605390549E-2,1.088485718E-1,2.560940385E-1,2.794834058E-1
1.630566038E1,-3.865361214E-4,1.087379456E-1,2.499631643E-1,2.725906707E-1
1.631365598E1,1.898229122E-3,1.085977554E-1,2.530362010E-1,2.753622973E-1
1.632162107E1,-7.657825947E-3,1.132459641E-1,2.656127810E-1,2.888484726E-1
1.632961668E1,-4.924535751E-4,1.083021164E-1,2.516646385E-1,2.739793445E-1
1.633758176E1,-2.944380045E-3,1.272840500E-1,2.518814206E-1,2.822306660E-1
1.634557737E1,-1.249036193E-2,1.175374985E-1,2.544775605E-1,2.805884914E-1
1.635357297E1,1.142433286E-2,1.173505783E-1,2.401065230E-1,2.674935813E-1
1.636159910E1,-7.533311844E-3,1.004037857E-1,2.399787307E-1,2.602450041E-1
1.636956418E1,-5.080372095E-3,9.782028198E-2,2.255310416E-1,2.458838516E-1
1.637755979E1,2.139180899E-3,1.072034836E-1,2.229743004E-1,2.474160496E-1
1.638555540E1,1.169174910E-2,8.785724640E-2,2.156980634E-1,2.331978715E-1
1.639358152E1,1.167291403E-2,1.020307541E-1,2.012199163E-1,2.259114571E-1
1.640154661E1,-3.115534782E-4,8.267498016E-2,2.009721994E-1,2.173133092E-1
1.640951169E1,2.051949501E-3,7.768249512E-2,2.006683946E-1,2.151896492E-1
1.641750730E1,-2.757638693E-3,9.424209595E-2,1.860965490E-1,2.086171201E-1
1.642547239E1,4.329979420E-3,1.060018539E-1,1.905250549E-1,2.180709479E-1
1.643346799E1,-2.922475338E-3,1.033811569E-1,1.755722165E-1,2.037690057E-1
1.644146360E1,-5.283504725E-3,9.356975555E-2,1.963630915E-1,2.175814291E-1
1.644945920E1,1.770645380E-3,1.028785706E-1,1.952282190E-1,2.206834678E-1
1.645742429E1,1.842850447E-2,9.782028198E-2,1.868235469E-1,2.116871631E-1
1.646541990E1,1.822933555E-2,1.190700531E-1,1.996434927E-1,2.331684164E-1
1.647344602E1,8.520156145E-3,1.211633682E-1,1.716843247E-1,2.103061155E-1
1.648144163E1,-1.235991716E-3,1.040802002E-1,1.888884306E-1,2.156688549E-1
1.648943723E1,-1.095336676E-2,1.109418869E-1,1.869060397E-1,2.176279996E-1
1.649746336E1,8.221268654E-4,1.201801300E-1,1.823039055E-1,2.183544217E-1
1.650542844E1,-6.535410881E-3,1.174411774E-1,1.775853634E-1,2.130063450E-1
1.651342405E1,-1.925289631E-3,1.266689301E-1,1.703805923E-1,2.123164403E-1
1.652141965E1,-4.530191422E-3,1.119565964E-1,1.512067318E-1,1.881974438E-1
1.652941526E1,-9.520411491E-3,1.235704422E-1,1.582044959E-1,2.009700349E-1
1.653744138E1,-4.880905151E-3,1.016769409E-1,1.413270235E-1,1.741704657E-1
1.654540647E1,-9.844362736E-3,1.085004807E-1,1.769337654E-1,2.077855219E-1
1.655337156E1,-1.000934839E-2,1.105432510E-1,1.431266665E-1,1.811221689E-1
1.656136716E1,-2.449131012E-2,8.863830566E-2,1.523337960E-1,1.779386381E-1
1.656933225E1,-5.927085876E-4,1.050415039E-1,1.254949570E-1,1.636552873E-1
1.657735837E1,-7.861375809E-3,1.070756912E-1,1.297153831E-1,1.683837447E-1
1.658532346E1,-3.263384104E-3,1.091041565E-1,1.339100599E-1,1.727607328E-1
1.659331907E1,-1.075536013E-3,9.437656403E-2,1.285048127E-1,1.594414611E-1
1.660128416E1,8.366703987E-3,1.250247955E-1,1.212497354E-1,1.743636991E-1
1.660924924E1,8.202463388E-3,1.245689392E-1,1.118760705E-1,1.676333981E-1
1.661727537E1,-1.481175423E-3,1.193380356E-1,1.145676970E-1,1.654373532E-1
1.662527097E1,-2.554988861E-2,1.117315292E-1,1.030783653E-1,1.541488918E-1
1.663326658E1,-1.601457596E-3,1.185054779E-1,8.696013689E-2,1.469972053E-1
1.664126218E1,-3.979712725E-3,1.348667145E-1,8.523696661E-2,1.595938886E-1
1.664922727E1,4.728734493E-4,1.243343353E-1,7.441663742E-2,1.449037145E-1
1.665722288E1,-2.133870125E-2,1.186265945E-1,6.371247768E-2,1.363337409E-1
1.666524900E1,7.003545761E-6,1.273088455E-1,3.865218163E-2,1.330471095E-1
1.667321409E1,-1.450857520E-2,1.360158920E-1,2.067661285E-2,1.383414036E-1
1.668120969E1,4.549652338E-3,1.160125732E-1,1.460021734E-2,1.170161648E-1
1.668920530E1,-9.996801615E-3,1.175708771E-1,1.158833504E-3,1.180008054E-1
1.669717039E1,-3.026068211E-3,1.215429306E-1,-4.350730777E-2,1.291306582E-1
1.670516599E1,6.347924471E-3,1.183481216E-1,-4.289117455E-2,1.260405764E-1
1.671316160E1,-8.157730103E-3,1.247634888E-1,-6.374543905E-2,1.403422876E-1
1.672115720E1,-3.495305777E-3,1.120595932E-1,-8.442857862E-2,1.403486889E-1
1.672915281E1,3.513872623E-3,1.281051636E-1,-9.801214933E-2,1.613371056E-1
1.673714841E1,-1.587736607E-2,1.154489517E-1,-1.115464270E-1,1.613169445E-1
1.674511350E1,-1.604014635E-2,1.171998978E-1,-1.270968914E-1,1.736281145E-1
1.675313962E1,-8.955478668E-3,1.094131470E-1,-1.279864311E-1,1.686178042E-1
1.676110471E1,-1.620003581E-2,1.160182953E-1,-1.408223808E-1,1.831764967E-1
1.676913084E1,2.871781588E-3,1.154842377E-1,-1.722590625E-1,2.074079095E-1
1.677712644E1,-2.111074328E-2,1.389255524E-1,-1.698555946E-1,2.204470358E-1
1.678509153E1,2.723872662E-3,1.264886856E-1,-1.980732977E-1,2.350315688E-1
1.679308713E1,-9.250342846E-3,1.500072479E-1,-1.970073879E-1,2.477895360E-1
1.680105222E1,-2.838188410E-2,1.304550171E-1,-2.005306482E-1,2.409078324E-1
1.680904783E1,-1.163241267E-2,1.061429977E-1,-1.915908456E-1,2.193369579E-1
1.681704343E1,-6.903797388E-3,1.081981659E-1,-2.203575373E-1,2.455849135E-1
1.682503904E1,-7.012665272E-3,1.174564362E-1,-2.224827409E-1,2.516818664E-1
1.683303464E1,-1.654547453E-2,1.365118027E-1,-2.215328813E-1,2.607413325E-1
1.684099973E1,5.015075207E-3,1.268367767E-1,-2.182703316E-1,2.524968447E-1
1.684896482E1,-1.659268141E-2,1.171646118E-1,-2.266425788E-1,2.556750318E-1
1.685699094E1,-2.246320248E-3,1.074991226E-1,-2.039162070E-1,2.305274968E-1
1.686498655E1,-1.190918684E-2,1.145868301E-1,-2.267785668E-1,2.543629076E-1
1.687295164E1,-1.187309623E-2,1.121168137E-1,-2.395986617E-1,2.647992994E-1
1.688094724E1,-9.581208229E-3,1.263999939E-1,-2.212672681E-1,2.550058076E-1
1.688891233E1,-7.262259722E-3,1.263198853E-1,-2.293219417E-1,2.619122120E-1
1.689693845E1,-2.552181482E-3,1.262521744E-1,-2.320916951E-1,2.642208926E-1
1.690490354E1,-7.612079382E-3,1.405410767E-1,-2.421692461E-1,2.800994140E-1
1.691289915E1,1.843699813E-2,1.284942627E-1,-2.091336399E-1,2.461454403E-1
1.692086423E1,6.061643362E-3,1.188354492E-1,-2.335375547E-1,2.621037905E-1
1.692882932E1,7.572472095E-4,1.307296753E-1,-2.479913831E-1,2.803400569E-1
1.693685544E1,2.366006374E-4,1.162929535E-1,-2.239307761E-1,2.523273657E-1
1.694479002E1,1.396408677E-2,1.305751801E-1,-2.242066711E-1,2.598336097E-1
1.695281614E1,-1.047274470E-2,1.209325790E-1,-2.358969152E-1,2.652955364E-1
1.696081174E1,-3.754705191E-3,1.065006256E-1,-2.213181853E-1,2.456383932E-1
1.696880735E1,-4.193961620E-3,1.112222672E-1,-2.140966505E-1,2.412993116E-1
1.697683347E1,-4.566878080E-3,1.183433533E-1,-2.187931687E-1,2.487899843E-1
1.698479856E1,-1.209405065E-2,1.039180756E-1,-2.377950102E-1,2.597916461E-1
1.699282468E1,-5.326271057E-4,1.062564850E-1,-2.300985456E-1,2.534483477E-1
1.700082029E1,-9.140372276E-4,1.062049866E-1,-2.367078066E-1,2.594434820E-1
1.700878538E1,-6.065309048E-3,1.181268692E-1,-2.360404581E-1,2.640186415E-1
1.701681150E1,5.430221558E-3,1.013183594E-1,-2.375141531E-1,2.582786677E-1
1.702477659E1,-4.513382912E-3,1.156444550E-1,-2.578578591E-1,2.826387909E-1
1.703280271E1,-2.483487129E-3,1.084318161E-1,-2.467456460E-1,2.695311490E-1
1.704079832E1,-1.710355282E-2,1.107950211E-1,-2.404743880E-1,2.653224444E-1
1.704879392E1,-1.242035627E-2,9.880924225E-2,-2.483583838E-1,2.675806764E-1
1.705682004E1,-1.239377260E-2,9.639358521E-2,-2.278524935E-1,2.477137212E-1
1.706475461E1,-1.243907213E-2,1.179151535E-1,-2.244183272E-1,2.538154832E-1
1.707278074E1,4.181385040E-3,1.035270691E-1,-2.373832315E-1,2.590099161E-1
1.708074582E1,-1.034197211E-2,9.152412415E-2,-2.362598926E-1,2.535790972E-1
1.708871091E1,1.095452905E-2,1.106443405E-1,-2.159618884E-1,2.429026740E-1
1.709673704E1,-8.324921131E-3,9.385490417E-2,-2.172803134E-1,2.368307031E-1
1.710470212E1,-1.085853577E-2,1.105794907E-1,-2.188925296E-1,2.454784534E-1
1.711269773E1,-1.333397627E-2,1.033687592E-1,-2.155154943E-1,2.393947025E-1
1.712066282E1,-1.580050588E-2,1.057291031E-1,-2.124701440E-1,2.378483999E-1
1.712865842E1,-1.106750965E-2,1.080913544E-1,-2.164762318E-1,2.422151721E-1
1.713668455E1,-3.882527351E-3,7.933712006E-2,-2.154307812E-1,2.296080882E-1
1.714468015E1,-1.105070114E-2,1.008586884E-1,-2.073667645E-1,2.308583290E-1
1.715267576E1,3.195136786E-3,9.843349457E-2,-1.993326396E-1,2.223350241E-1
1.716064084E1,-1.591974497E-2,8.164978027E-2,-2.175437957E-1,2.329064790E-1
1.716860593E1,-2.543562651E-2,9.599494934E-2,-2.068615258E-1,2.294639236E-1
1.717663206E1,-1.087841392E-2,1.055622101E-1,-2.055550516E-1,2.313322271E-1
1.718462766E1,-1.545068622E-2,7.921314240E-2,-2.020075917E-1,2.175327855E-1
1.719262327E1,-8.389204741E-3,7.909679413E-2,-2.328347415E-1,2.460461307E-1
1.720058836E1,-2.278715372E-2,1.029367447E-1,-2.153345048E-1,2.397585802E-1
1.720855344E1,-1.323533058E-2,9.326934814E-2,-2.307484150E-1,2.492371888E-1
1.721657957E1,-1.558643579E-2,8.601379395E-2,-2.382420152E-1,2.537726690E-1
1.722454465E1,-1.076412201E-2,1.003141403E-1,-2.405635566E-1,2.608632167E-1
1.723254026E1,1.193016768E-3,9.067726135E-2,-2.305517048E-1,2.477455904E-1
1.724056638E1,8.245408535E-3,8.104419708E-2,-2.416152358E-1,2.549785693E-1
1.724853147E1,-1.340439916E-2,7.381057739E-2,-2.381599844E-1,2.496955294E-1
1.725652708E1,-1.339054108E-2,7.856273651E-2,-2.721441686E-1,2.835733744E-1
1.726449216E1,-3.005728126E-2,8.092975616E-2,-2.532162368E-1,2.675285558E-1
1.727245725E1,1.016646624E-3,8.808517456E-2,-2.457604110E-1,2.610712760E-1
1.728048337E1,-2.282968163E-2,7.849311829E-2,-2.617709041E-1,2.742377986E-1
1.728844846E1,-1.072672009E-2,8.327007294E-2,-2.392607927E-1,2.535639850E-1
1.729644407E1,-1.065042615E-2,9.762573242E-2,-2.452606857E-1,2.641912549E-1
1.730443967E1,-1.036792994E-3,6.888389587E-2,-2.511182129E-1,2.603966646E-1
1.731243528E1,-5.709886551E-3,8.324718475E-2,-2.660186887E-1,2.787985640E-1
1.732043088E1,-9.336173534E-4,8.563804626E-2,-2.758231461E-1,2.888133559E-1
1.732842649E1,-5.600869656E-3,5.930900574E-2,-2.613025904E-1,2.680074097E-1
1.733639158E1,-2.457228303E-2,9.523582458E-2,-2.798456550E-1,2.966264486E-1
1.734438718E1,-1.961174607E-2,8.328247070E-2,-2.694704533E-1,2.827276352E-1
1.735238279E1,-7.394373417E-3,8.090782166E-2,-2.542679012E-1,2.669324220E-1
1.736034788E1,-7.257729769E-3,8.331871033E-2,-2.723868489E-1,2.849373222E-1
1.736834348E1,-2.318203449E-3,7.615661621E-2,-2.615413964E-1,2.724134840E-1
1.737636960E1,-6.962537766E-3,7.617950439E-2,-2.696920931E-1,2.803312664E-1
1.738433469E1,-2.100914717E-3,5.944061279E-2,-2.586644590E-1,2.654145863E-1
1.739233030E1,-1.883476973E-2,6.903934479E-2,-2.522477210E-1,2.622023883E-1
1.740029539E1,-1.629486680E-2,7.385444641E-2,-2.625327110E-1,2.732094916E-1
1.740826047E1,-1.345160604E-2,7.159614563E-2,-2.390617132E-1,2.499148985E-1
1.741625608E1,-1.790434122E-2,7.890605927E-2,-2.282863110E-1,2.422010971E-1
1.742422117E1,-2.226004004E-2,8.142662048E-2,-2.303130478E-1,2.452955439E-1
1.743221677E1,-1.254573464E-2,7.426452637E-2,-2.101404518E-1,2.232299819E-1
1.744024290E1,-2.951830626E-3,7.189273834E-2,-2.351248264E-1,2.458881110E-1
1.744820798E1,-1.246112585E-2,8.628273010E-2,-2.169314176E-1,2.337931331E-1
1.745620359E1,-9.955734015E-3,7.673549652E-2,-2.104652673E-1,2.242388945E-1
1.746416868E1,-1.949205995E-2,6.718540192E-2,-1.872106642E-1,1.998540753E-1
1.747213377E1,-7.307559252E-3,9.356212616E-2,-2.139576226E-1,2.336346211E-1
1.748015989E1,-1.422199607E-2,7.445526123E-2,-2.118201107E-1,2.249746883E-1
1.748815549E1,-9.409636259E-3,7.449150085E-2,-1.976432651E-1,2.114246561E-1
1.749612058E1,-1.650500298E-2,7.932281494E-2,-1.952081174E-1,2.113545201E-1
1.750411619E1,-1.401844621E-2,8.415794373E-2,-1.975073963E-1,2.151470379E-1
1.751214231E1,-2.113178372E-2,9.378242493E-2,-1.947878748E-1,2.172188106E-1
1.752013792E1,-1.378712058E-2,8.186721802E-2,-1.751132905E-1,1.937962606E-1
1.752813352E1,-1.119565964E-2,8.671474457E-2,-1.841400117E-1,2.038438952E-1
1.753612913E1,5.615502596E-3,8.677387238E-2,-2.001261115E-1,2.182010525E-1
1.754409421E1,-1.095277071E-2,9.163188934E-2,-1.752359867E-1,1.980505425E-1
1.755208982E1,-1.801702380E-2,8.691215515E-2,-1.765080839E-1,1.975688223E-1
1.756005491E1,-3.556102514E-3,8.698654175E-2,-1.872139573E-1,2.064663898E-1
1.756802000E1,-1.307708025E-2,8.466815948E-2,-1.570867449E-1,1.789300217E-1
1.757598508E1,-1.549991965E-2,9.671020508E-2,-1.581323445E-1,1.860079290E-1
1.758398069E1,8.455693722E-3,1.015758514E-1,-1.519299001E-1,1.829531276E-1
1.759197629E1,-5.901187658E-3,1.016626358E-1,-1.500911415E-1,1.813765869E-1
1.759994138E1,-1.296937466E-2,9.457206726E-2,-1.458976418E-1,1.743508029E-1
1.760790647E1,-2.015694976E-2,9.226417542E-2,-1.369621605E-1,1.663659042E-1
1.761593259E1,-3.326952457E-3,1.043319702E-1,-1.398410350E-1,1.745042799E-1
1.762386716E1,1.511007547E-3,9.725189209E-2,-1.544361562E-1,1.825123009E-1
1.763186277E1,-2.006152272E-2,1.117229462E-1,-1.545002013E-1,1.917153974E-1
1.763985837E1,-3.103375435E-3,1.046609879E-1,-1.497013420E-1,1.826856456E-1
1.764782346E1,8.980453014E-3,8.801937103E-2,-1.328541934E-1,1.596192185E-1
1.765584959E1,4.286468029E-3,1.049003601E-1,-1.255957931E-1,1.636971674E-1
1.766378416E1,-7.543981075E-3,1.050262451E-1,-1.231373996E-1,1.620192673E-1
1.767181028E1,-5.051463842E-3,8.842945099E-2,-1.263566017E-1,1.543090272E-1
1.767980588E1,-1.317858696E-4,9.099197388E-2,-1.153477728E-1,1.469172059E-1
1.768780149E1,-9.658783674E-3,9.833717346E-2,-1.140611470E-1,1.509087043E-1
1.769582761E1,-4.826992750E-3,1.128606796E-1,-9.623354673E-2,1.483971980E-1
1.770379270E1,-7.127970457E-3,1.154251099E-1,-1.142375767E-1,1.625545689E-1
1.771178831E1,2.518266439E-3,1.012239456E-1,-8.696344495E-2,1.334738536E-1
1.771978391E1,2.729892731E-4,1.205434799E-1,-6.702953577E-2,1.379266607E-1
1.772774900E1,5.345761776E-3,1.114120483E-1,-4.772835970E-2,1.213227844E-1
1.773574460E1,1.045900583E-2,1.118793488E-1,-3.561607003E-2,1.178765622E-1
1.774370969E1,-1.076191664E-2,1.171588898E-1,-3.303512931E-2,1.222020625E-1
1.775167478E1,-9.102523327E-4,1.056985855E-1,-1.608890295E-2,1.069199342E-1
1.775967039E1,6.642967463E-3,1.062412262E-1,-3.748029470E-3,1.065146698E-1
1.776763547E1,1.651275158E-2,1.331548691E-1,1.136240363E-2,1.346550940E-1
